Site,Year,Zone,Esc,Order,SubWatNo,Type,MonYr,Year.factor,Shannon,Percent.Dominance,Percent.Oligochaeta,Percent.Chironomidae,Percent.Isopoda,Percent.Amphipoda,Percent.Coleoptera,Coleo.as.Elmidae,Trich.as.Hydropsychidae,Ephem.as.Baetidae,Percent.EPT,Percent.mEPT,Percent.ICHAEBO,EPT.Richness,Ephem.Richness,Percent.Ephem,Plec.Richness,Percent.Plec,Trich.Richness,Percent.Trich,EPT.per.EPT.and.Chir,Percent.Non.Chir.Dip,Percent.CIGH,Intolerants.Richness,Percent.Intolerants,HBI,CEFI,Percent.Predator,Percent.Scraper,Percent.Shredder,Percent.Filter,Percent.Gatherer,Scraper.to.Shredder.Collector,Percent.Clinger,Percent.Burrower,Percent.Sprawler,Burrower.to.Sprawler.Clinger,Henry,obs,abund
501110010,2010,M,Below,4,11,Tributary,12,2010,1.821627022,0.335051546,0.015463918,0.041237113,0,0,0.030927835,1,0.848484848,0.714285714,0.896907216,0.556701031,0.396907216,8,2,0.072164948,2,0.484536082,4,0.340206186,0.956043956,0.272727273,0,6,0.556701031,2.958762887,0.429625,0.190721649,0.051546392,0.345360825,0.304123711,0.092783505,-2.140066163,0.835051546,0.015463918,0.082474227,-4.083171262,Y,395,194
501130002,2010,M,Below,3,13,Tributary,12,2010,1.515047493,0.522727273,0,0.522727273,0,0,0,NA,0,1,0.136363636,0.045454545,0.613636364,3,1,0.090909091,1,0.022727273,1,0.022727273,0.206896552,0.323529412,0,3,0.227272727,5.431818182,0.336666667,0.045454545,0,0.204545455,0.022727273,0.636363636,NA,0.045454545,0.295454545,0.522727273,-0.653926467,Y,396,88
501130003,2010,M,Below,3,13,Tributary,12,2010,2.293399593,0.258706468,0,0.218905473,0,0,0.258706468,1,0.510638298,0.96969697,0.263681592,0.124378109,0.358208955,8,2,0.082089552,1,0.064676617,5,0.116915423,0.546391753,0.485380117,0.009950249,6,0.191542289,5.116915423,0.335568182,0.146766169,0.298507463,0.077114428,0.129353234,0.298507463,-0.229788094,0.194029851,0.126865672,0.527363184,-1.73805529,Y,397,402
501130004,2010,M,Below,3,13,Tributary,12,2010,1.184154476,0.675585284,0,0.040133779,0,0.675585284,0.140468227,1,0.666666667,1,0.026755853,0.003344482,0.739130435,3,1,0.016722408,0,0,2,0.010033445,0.4,0.454545455,0,3,0.02006689,5.789297659,0.29,0.016722408,0.140468227,0.013377926,0.02006689,0.056856187,0.693147181,0.016722408,0.090301003,0.18729097,-0.815036998,Y,398,299
501130014,2010,M,Below,4,13,Tributary,12,2010,2.27487067,0.231795654,0,0.231795654,0.003049943,0.115897827,0.228745711,0.933333333,0.702040816,0.25,0.199008769,0.064811285,0.484940907,5,2,0.012199771,0,0,3,0.186808997,0.461946903,0.289719626,0.07091117,6,0.126572627,5.306900496,0.317044776,0.055661456,0.337018681,0.042699199,0.131147541,0.259245139,0.109895671,0.206633626,0.176896683,0.472741136,-1.345607056,Y,399,2623
501150001,2010,U,Above,5,15,Tributary,12,2010,2.053308273,0.21701603,0,0.204685573,0,0.21701603,0.061652281,1,0.71393643,0.885245902,0.48027127,0.100493218,0.801479655,11,4,0.225647349,1,0.002466091,6,0.25215783,0.701170117,0.097826087,0,10,0.099876695,5.423551171,0.357243243,0.046855734,0.083847102,0.007398274,0.210850801,0.406905055,-1.597603455,0.283600493,0.012330456,0.276202219,-3.815512105,Y,400,1622
501150005,2010,U,Above,4,15,Tributary,12,2010,2.093367626,0.298780488,0,0.243902439,0,0,0.298780488,1,0.64516129,0.153846154,0.304878049,0.170731707,0.37804878,9,3,0.079268293,1,0.036585366,5,0.18902439,0.555555556,0.322033898,0,7,0.225609756,4.87195122,0.286666667,0.042682927,0.317073171,0.12804878,0.146341463,0.317073171,-0.339215723,0.262195122,0.152439024,0.56097561,-1.686398954,Y,401,328
501160001,2010,U,Above,4,16,Tributary,12,2010,1.950952915,0.291479821,0.004484305,0.286995516,0.007473842,0,0.10612855,1,0.725490196,1,0.204783259,0.020926756,0.482810164,7,1,0.128550075,0,0,6,0.076233184,0.416413374,0.230460922,0.298953662,8,0.045590433,6.283258595,0.328366718,0.045590433,0.400597907,0.026158445,0.083707025,0.41554559,-0.097681856,0.377428999,0.044095665,0.418535127,-2.893192634,Y,402,1338
501160004,2010,U,Above,3,16,Tributary,12,2010,1.567653683,0.482371795,0,0.094551282,0,0,0.482371795,1,0.876923077,0,0.355769231,0.081730769,0.368589744,8,3,0.030448718,1,0.012820513,4,0.3125,0.790035587,0.271604938,0.012820513,10,0.113782051,4.939102564,0.319517396,0.024038462,0.520833333,0.038461538,0.309294872,0.100961538,1.317917064,0.370192308,0.041666667,0.578525641,-3.125410097,Y,403,1248
501160006,2010,U,Above,3,16,Tributary,12,2010,1.554899996,0.596491228,0.003693444,0.121883657,0,0.001846722,0.600184672,0.993846154,0.679738562,0.846153846,0.165281625,0.048938135,0.243767313,6,2,0.024007387,0,0,4,0.141274238,0.575562701,0.359223301,0.014773777,9,0.095106187,5.117266851,0.301951807,0.036934441,0.614958449,0.042474608,0.14312096,0.145891043,1.183169677,0.168975069,0.057248384,0.736842105,-2.761438075,Y,404,1083
501170001,2010,U,Above,5,17,Tributary,12,2010,2.116533205,0.298189563,0,0.298189563,0,0,0.291799787,0.981751825,0.657894737,0.088235294,0.320553781,0.177848775,0.440894569,14,6,0.108626198,2,0.009584665,6,0.202342918,0.518072289,0.116719243,0.006389776,14,0.186634718,5.068423855,0.313466885,0.071884984,0.331203408,0.031948882,0.158679446,0.358892439,-0.165568936,0.252928647,0.109691161,0.599574015,-2.050507544,Y,405,3756
501170003,2010,U,Above,3,17,Tributary,12,2010,1.72875848,0.485875706,0,0.485875706,0,0.197740113,0.011299435,1,0.210526316,1,0.214689266,0.13559322,0.762711864,9,1,0.056497175,2,0.050847458,6,0.107344633,0.306451613,0.156862745,0,7,0.096045198,5.514124294,0.323979592,0.011299435,0.011299435,0.062146893,0.107344633,0.542372881,-3.979681654,0.152542373,0.005649718,0.502824859,-4.753590191,Y,406,354
501180001,2010,U,Above,6,18,Tributary,12,2010,1.799376126,0.335249042,0.001915709,0.235632184,0,0.022030651,0.175287356,0.994535519,0.813953488,0.375,0.426724138,0.088601533,0.597701149,12,4,0.007662835,1,0.007183908,7,0.411877395,0.644251627,0.361867704,0.000957854,11,0.05316092,5.227969349,0.346992173,0.016762452,0.182950192,0.001915709,0.493773946,0.24137931,-0.285060839,0.420977011,0.00862069,0.412835249,-4.571843182,Y,407,4176
501180002,2010,U,Above,6,18,Tributary,12,2010,1.697261366,0.434037693,0.001522939,0.434037693,0,0,0.130211308,1,0.701080432,0.933333333,0.393489435,0.107176851,0.721873215,11,3,0.068532267,1,0.007805064,7,0.317152104,0.475500345,0.04040404,0.013706453,10,0.125071388,5.258709309,0.330602799,0.014467923,0.221587664,0.016752332,0.225395012,0.512469065,-0.870588578,0.259090044,0.098991053,0.56577194,-2.12018661,Y,408,5253
501180003,2010,U,Above,6,18,Tributary,12,2010,2.1771119,0.236610024,0.0017208,0.210367821,0.008604001,0,0.236610024,1,0.469047619,0.357142857,0.489567649,0.289954829,0.420305442,14,5,0.084319208,1,0.043880404,8,0.361368036,0.699446835,0.092764378,0.021510002,13,0.281135728,4.779522478,0.320226537,0.060873306,0.422456442,0.0025812,0.191008819,0.292105829,0.36017247,0.323295332,0.175521618,0.450419445,-1.483441089,Y,409,4649
501180006,2010,U,Above,6,18,Tributary,12,2010,2.148085479,0.199427625,0.0006025,0.180147613,0,0,0.035547522,0.966101695,0.42987013,0.544052863,0.738665462,0.390420244,0.528995331,13,5,0.273535171,1,0.001205001,7,0.46392529,0.803934426,0.115384615,0.003615002,13,0.217954511,5.021238138,0.348387097,0.025756891,0.083145052,0.001205001,0.25546016,0.332580208,-1.389911002,0.55234222,0.04759753,0.219310137,-2.78575327,Y,410,6639
501180007,2010,U,Above,6,18,Tributary,12,2010,2.278993162,0.203600248,0,0.099317194,0,0,0.206083178,0.987951807,0.37302726,0.808823529,0.654252017,0.356300435,0.397268777,13,5,0.16883923,1,0.052762259,7,0.432650528,0.868204283,0.259259259,0.00248293,13,0.29733085,4.761638734,0.341201133,0.065797641,0.360024829,0.012414649,0.225946617,0.243327126,0.342004754,0.366852886,0.158907511,0.310366232,-1.449672541,Y,411,1611
501190001,2010,U,Above,3,19,Tributary,12,2010,1.633108556,0.424870466,0.056994819,0.082901554,0,0.238341969,0.424870466,1,1,NA,0.010362694,0,0.388601036,1,0,0,0,0,1,0.010362694,0.111111111,0.058823529,0.093264249,0,0,6.061111111,0.185157895,0.005181347,0.424870466,0,0.248704663,0.176165803,0.880358723,0.010362694,0.082901554,0.507772021,-1.832581464,Y,412,1544
501190008,2010,U,Above,4,19,Tributary,12,2010,1.932554654,0.266968326,0,0.266968326,0.021116139,0.209653092,0.082956259,1,0.09375,0.925925926,0.129713424,0.049773756,0.577677225,5,2,0.081447964,0,0,3,0.04826546,0.326996198,0.489913545,0.02413273,3,0.022624434,6.028744327,0.221518367,0.025641026,0.090497738,0.001508296,0.461538462,0.343891403,-1.339377441,0.078431373,0.006033183,0.352941176,-4.26969745,Y,413,2652
501190009,2010,U,Above,2,19,Tributary,12,2010,2.171827061,0.275193798,0.124031008,0.275193798,0.019379845,0,0.120155039,0.967741935,0.956521739,0.4,0.124031008,0.031007752,0.511627907,5,2,0.019379845,1,0.015503876,2,0.089147287,0.310679612,0.183908046,0.186046512,5,0.065891473,6.206225681,0.316428571,0.011627907,0.298449612,0.046511628,0.108527132,0.282945736,-0.098845835,0.30620155,0.263565891,0.391472868,-0.973449146,Y,414,516
501210003,2010,L,Below,2,21,Tributary,12,2010,1.48502361,0.463636364,0.003030303,0.054545455,0.463636364,0.23030303,0.006060606,1,0.955882353,1,0.218181818,0.009090909,0.960606061,4,1,0.012121212,0,0,3,0.206060606,0.8,0,0.484848485,1,0.003030303,6.745454545,0.387227723,0,0.03030303,0,0.196969697,0.066666667,-0.78845736,0.687878788,0.009090909,0.060606061,-4.410776048,Y,415,1320
501220002,2010,L,Below,3,22,Tributary,12,2010,1.459060043,0.365030675,0.003067485,0.049079755,0.365030675,0.006134969,0,NA,0.921052632,0.984848485,0.552147239,0.030674847,0.944785276,4,2,0.202453988,0,0,2,0.349693252,0.918367347,0.333333333,0.365030675,1,0.003067485,6.40797546,0.43,0.024539877,0,0,0.32208589,0.251533742,NA,0.717791411,0.003067485,0.073619632,-5.552959585,Y,416,652
501020001,2011,L,Below,2,2,Tributary,13,2011,0.728300099,0.798431968,0.000252908,0.02124431,0.798431968,0.132776935,0,NA,1,1,0.041982802,0,0.994688923,2,1,0.019726859,0,0,1,0.022255943,0.664,0.106382979,0.798684876,1,0.002276176,7.568538189,NA,0.002781993,0.000252908,0,0.024279211,0.040971168,-5.087596335,0.820940819,0.002529084,0.02124431,-5.80814249,Y,417,3954
501030003,2011,L,Below,2,3,Tributary,13,2011,0.427792459,0.910956522,0,0.002434783,0.910956522,0.018434783,0.00173913,0.2,1,1,0.054608696,0,0.986434783,2,1,0.04173913,0,0,1,0.012869565,0.957317073,0,0.910956522,1,0.000347826,7.806608696,NA,0.00173913,0.000347826,0,0.012869565,0.044173913,-4.844187086,0.923826087,0.011826087,0.002782609,-4.361223507,Y,418,2875
501040001,2011,L,Below,3,4,Tributary,13,2011,1.558065952,0.540451293,0,0.117776555,0.540451293,0.010456797,0.103467254,1,0.528571429,1,0.09466153,0.03632361,0.727022565,3,1,0.017611447,0,0,2,0.077050083,0.445595855,0.108333333,0.540451293,0,0,6.932665554,0.300646766,0.013208586,0.103467254,0,0.041827188,0.135388002,-0.268889573,0.617501376,0.117776555,0.221243808,-1.963117721,Y,419,3634
501040004,2011,L,Below,3,4,Tributary,13,2011,1.767630547,0.349444444,0.026666667,0.212222222,0.181111111,0.019444444,0.133888889,1,0.985893417,0.986842105,0.396666667,0.005555556,0.830555556,5,2,0.042222222,0,0,3,0.354444444,0.651459854,0.040201005,0.181111111,6,0.021666667,5.882222222,0.345114667,0.022222222,0.138333333,0.001666667,0.35,0.254444444,-0.615945147,0.535555556,0.050555556,0.351666667,-2.865022642,Y,420,3600
501050001,2011,L,Below,4,5,Tributary,13,2011,1.984489923,0.274853801,0.088369071,0.18128655,0.141650422,0.161793372,0.274853801,1,1,1,0.072124756,0,0.645224172,2,1,0.06042885,0,0,1,0.011695906,0.284615385,0.108626198,0.142949968,0,0,6.167535854,0.306152305,0.02274204,0.276153346,0,0.01754386,0.2417154,0.133195315,0.155295647,0.132553606,0.472384665,-1.55504384,Y,421,3078
501050004,2011,L,Below,4,5,Tributary,13,2011,1.282705792,0.358490566,0.264150943,0.320754717,0.358490566,0.018867925,0,NA,1,NA,0.037735849,0,1,1,0,0,0,0,1,0.037735849,0.105263158,0,0.358490566,0,0,7.20754717,0.31,0,0,0,0.037735849,0.320754717,NA,0.396226415,0.264150943,0.320754717,-0.99852883,Y,422,53
501050005,2011,L,Below,4,5,Tributary,13,2011,1.415401561,0.422887457,0,0.422887457,0.068965517,0,0.146646457,1,0.952158693,1,0.350890489,0.015536188,0.827207275,5,1,0.026146268,0,0,4,0.324744221,0.453476983,0.023622047,0.068965517,3,0.015157257,5.650246305,0.331569859,0.009094354,0.147025388,0.000757863,0.323607427,0.449033725,-1.118179055,0.393330807,0.001894657,0.577870405,-6.239495814,Y,423,10556
501050008,2011,L,Below,4,5,Tributary,13,2011,1.639596632,0.398414272,0.005946482,0.239841427,0.103072349,0,0.399405352,0.99751861,0.982142857,0.941176471,0.183349851,0.003964321,0.528245788,4,2,0.016848365,0,0,2,0.166501487,0.433255269,0.126353791,0.112983152,3,0.004955401,5.65936255,0.31256022,0.03468781,0.412289395,0,0.163528246,0.256689792,0.473857199,0.278493558,0.025768087,0.672943508,-3.608836746,Y,424,4036
501060002,2011,L,Below,4,6,Tributary,13,2011,1.316232816,0.460490463,0.002724796,0.19346049,0.010899183,0,0.28746594,1,0.974063401,NA,0.472752044,0.01226158,0.667574932,3,0,0,0,0,3,0.472752044,0.709611452,0.106918239,0.010899183,4,0.028610354,5.219346049,0.340766284,0.014986376,0.290190736,0.01226158,0.470027248,0.19346049,0.344012329,0.480926431,0.025885559,0.491825613,-3.626443983,Y,425,1468
501100001,2011,M,Below,5,10,Tributary,13,2011,1.514237451,0.607086614,0,0.123622047,0,0.000787402,0.607086614,1,0.601851852,0.581395349,0.218897638,0.108661417,0.234645669,10,4,0.101574803,1,0.032283465,5,0.08503937,0.63908046,0.14673913,0.024409449,8,0.109448819,5.04015748,0.302965932,0.034645669,0.648818898,0.019685039,0.053543307,0.224409449,0.977598232,0.177952756,0.028346457,0.732283465,-3.469202111,Y,426,2540
501100002,2011,M,Below,4,10,Tributary,13,2011,1.902395626,0.261168385,0,0.261168385,0.011454754,0,0.250859107,1,0.844827586,1,0.325315006,0.041237113,0.556701031,5,1,0.059564719,0,0,4,0.265750286,0.5546875,0.341040462,0.019473081,4,0.030927835,5.428407789,0.335448718,0.059564719,0.258877434,0.013745704,0.305841924,0.320733104,-0.256218803,0.290950745,0.013745704,0.563573883,-4.12981895,Y,427,1746
501110001,2011,M,Below,6,11,Tributary,13,2011,2.015907072,0.334217507,0.00397878,0.033156499,0.00397878,0,0.338196286,0.988235294,0.843137255,0.772727273,0.523872679,0.127320955,0.437665782,10,4,0.291777188,1,0.029177719,5,0.202917772,0.94047619,0.657534247,0.01061008,12,0.190981432,5.01193634,0.342129514,0.061007958,0.374005305,0.047745358,0.172413793,0.323607427,0.007117468,0.305039788,0.079575597,0.384615385,-2.159484249,Y,428,1508
501110002,2011,M,Below,5,11,Tributary,13,2011,1.951862016,0.302884615,0,0.288461538,0,0,0.302884615,1,0.96969697,0.376811594,0.270833333,0.075320513,0.483974359,10,5,0.110576923,1,0.001602564,4,0.158653846,0.484240688,0.185520362,0.024038462,10,0.121794872,5.256410256,0.321484716,0.028846154,0.33974359,0.065705128,0.158653846,0.384615385,-0.281768395,0.209935897,0.142628205,0.591346154,-1.725971729,Y,429,624
501110004,2011,M,Below,4,11,Tributary,13,2011,1.47246893,0.447368421,0.015789474,0.447368421,0,0,0.010526316,1,0.984375,1,0.473684211,0.1,0.836842105,5,1,0.042105263,2,0.094736842,2,0.336842105,0.514285714,0.105263158,0,4,0.142105263,5.126315789,0.344285714,0.042105263,0.010526316,0.105263158,0.331578947,0.494736842,-4.043051268,0.431578947,0.063157895,0.463157895,-2.650891787,Y,430,190
501110010,2011,M,Below,4,11,Tributary,13,2011,1.625996784,0.413210445,0.007680492,0.259600614,0,0,0.001536098,1,0.736434109,0.952380952,0.689708141,0.513056836,0.443932412,8,2,0.032258065,2,0.459293395,4,0.198156682,0.726537217,0.137755102,0,6,0.513056836,3.101382488,0.353062678,0.058371736,0.003072197,0.414746544,0.225806452,0.290322581,-5.43590303,0.657450077,0.007680492,0.271889401,-4.795790546,Y,431,651
501130002,2011,M,Below,3,13,Tributary,13,2011,2.134018474,0.272108844,0.013605442,0.142857143,0,0,0.006802721,1,0.409090909,0.947368421,0.319727891,0.136054422,0.340136054,5,2,0.129251701,1,0.040816327,2,0.149659864,0.691176471,0.618181818,0,6,0.238095238,4.897959184,0.381825397,0.115646259,0.013605442,0.12244898,0.197278912,0.265306122,-3.349904087,0.197278912,0.380952381,0.163265306,0.055059777,Y,432,147
501130003,2011,M,Below,3,13,Tributary,13,2011,1.964838845,0.423791822,0.001239157,0.153655514,0,0,0.423791822,1,0.417582418,0.959183673,0.247831475,0.084262701,0.318463445,7,2,0.121437423,1,0.013630731,4,0.112763321,0.617283951,0.395121951,0,7,0.16976456,5.116480793,0.321897436,0.078066914,0.434944238,0.059479554,0.128872367,0.270136307,0.277289915,0.163568773,0.100371747,0.58488228,-2.009125043,Y,433,807
501130004,2011,M,Below,3,13,Tributary,13,2011,1.659588055,0.402985075,0,0.097014925,0,0.402985075,0.313432836,0.988095238,0.666666667,NA,0.03358209,0.018656716,0.514925373,3,0,0,1,0.01119403,2,0.02238806,0.257142857,0.469387755,0,5,0.067164179,5.436567164,0.303829787,0.089552239,0.313432836,0.01119403,0.085820896,0.097014925,1.063520969,0.097014925,0.014925373,0.410447761,-3.526360525,Y,434,268
501130014,2011,M,Below,4,13,Tributary,13,2011,2.210485417,0.33409611,0,0.050343249,0,0.135011442,0.33409611,1,0.519480519,1,0.178489703,0.084668192,0.279176201,6,1,0.00228833,0,0,5,0.176201373,0.78,0.153846154,0.157894737,5,0.102974828,5.354691076,0.307234043,0.066361556,0.537757437,0.027459954,0.091533181,0.061784897,1.796023868,0.267734554,0.135011442,0.384439359,-1.574951736,Y,435,874
501150001,2011,U,Above,5,15,Tributary,13,2011,2.157656707,0.314439946,0.001349528,0.314439946,0,0.168690958,0.049932524,1,0.373831776,0.54954955,0.446693657,0.228070175,0.703103914,14,6,0.299595142,2,0.002699055,6,0.14439946,0.586879433,0.033195021,0,11,0.152496626,5.431848853,0.332760563,0.009446694,0.095816464,0.002699055,0.110661269,0.522267206,-1.700899467,0.244264507,0.029689609,0.36437247,-3.020424886,Y,436,2964
501150005,2011,U,Above,4,15,Tributary,13,2011,1.798907344,0.398467433,0,0.153256705,0,0,0.413793103,0.962962963,0.848484848,0,0.325670498,0.218390805,0.260536398,7,3,0.199233716,0,0,4,0.126436782,0.68,0.35483871,0,8,0.08045977,5.272030651,0.219618321,0.084291188,0.429118774,0.030651341,0.118773946,0.337164751,0.15415068,0.164750958,0.206896552,0.61302682,-1.324221932,Y,437,522
501160001,2011,U,Above,4,16,Tributary,13,2011,1.824444147,0.345543346,0,0.343101343,0.017094017,0,0.083028083,0.985294118,0.450549451,0.965870307,0.468864469,0.073260073,0.755799756,9,3,0.357753358,0,0,6,0.111111111,0.577443609,0.116352201,0.039072039,8,0.084249084,5.57020757,0.345490196,0.034188034,0.136752137,0.010989011,0.080586081,0.691086691,-1.63587117,0.161172161,0.035409035,0.424908425,-2.806490274,Y,438,819
501160004,2011,U,Above,3,16,Tributary,13,2011,1.550009775,0.413149351,0,0.383116883,0,0.002435065,0.418831169,0.986434109,0.84,0.223684211,0.102272727,0.054383117,0.433441558,8,3,0.061688312,0,0,5,0.040584416,0.210702341,0.087040619,0.008116883,9,0.102272727,5.32711039,0.299622834,0.058441558,0.440746753,0.015422078,0.037337662,0.431006494,-0.012808958,0.102272727,0.080357143,0.797077922,-2.415192017,Y,439,1232
501160006,2011,U,Above,3,16,Tributary,13,2011,1.224906899,0.632758621,0,0.213793103,0.001724138,0.003448276,0.637931034,0.991891892,0.838709677,0.086956522,0.093103448,0.044827586,0.267241379,7,2,0.039655172,0,0,5,0.053448276,0.303370787,0.101449275,0.017241379,7,0.070689655,5.201724138,0.295050916,0.005172414,0.656896552,0.022413793,0.05,0.253448276,0.86762556,0.110344828,0.034482759,0.846551724,-3.32323584,Y,440,1160
501170001,2011,U,Above,5,17,Tributary,13,2011,2.248384164,0.265528687,0,0.265528687,0,0.015173068,0.216216216,0.964912281,0.444444444,0.444444444,0.43907065,0.245614035,0.474158369,12,5,0.119487909,1,0.003793267,6,0.315789474,0.623149394,0.060402685,0.013276434,12,0.252726411,5.000474158,0.323023256,0.022285443,0.35182551,0.045519203,0.189663348,0.34898056,-0.114483198,0.225225225,0.162162162,0.476055002,-1.464310726,Y,441,2109
501170003,2011,U,Above,3,17,Tributary,13,2011,1.893551951,0.258181818,0.007272727,0.247272727,0,0.232727273,0.007272727,1,0,1,0.341818182,0.083636364,0.745454545,8,1,0.258181818,3,0.054545455,4,0.029090909,0.580246914,0.209302326,0,8,0.105454545,5.610909091,0.35115942,0.007272727,0.010909091,0.08,0.04,0.505454545,-3.982792076,0.076363636,0.130909091,0.254545455,-0.927340568,Y,442,275
501180001,2011,U,Above,6,18,Tributary,13,2011,2.186599104,0.233722871,0.003338898,0.233722871,0,0.010016694,0.181413467,1,0.711571675,0.379084967,0.499165275,0.205342237,0.540901503,11,5,0.170283806,1,0.006677796,5,0.322203673,0.681093394,0.1796875,0,10,0.216471898,4.756260434,0.345269565,0.067334446,0.204785754,0.002225932,0.318308292,0.303839733,-0.40183534,0.440178075,0.007790762,0.41736227,-4.701129506,Y,443,3594
501180002,2011,U,Above,6,18,Tributary,13,2011,1.929885558,0.37006079,0.000759878,0.210106383,0.005319149,0,0.180851064,0.995798319,0.790584416,0.613636364,0.54331307,0.132218845,0.627279635,12,5,0.066869301,1,0.008358663,6,0.468085106,0.721129602,0.1152,0.012917933,13,0.155965046,5.021673004,0.342338177,0.029825228,0.259118541,0.016717325,0.397416413,0.265577508,-0.085666387,0.453837386,0.099544073,0.390957447,-2.138493306,Y,444,5264
501180003,2011,U,Above,6,18,Tributary,13,2011,1.986288253,0.26557433,0.00068271,0.180918245,0.002048131,0,0.26557433,1,0.625925926,0.660287081,0.516811743,0.191841611,0.508619218,11,4,0.142686465,1,0.005461683,6,0.368663594,0.740704501,0.129720854,0.003413552,11,0.183649087,4.894350572,0.333295964,0.011606076,0.374807988,0.00068271,0.272742789,0.278545827,0.294383285,0.327018263,0.104454685,0.448540707,-2.004830678,Y,445,5859
501180006,2011,U,Above,6,18,Tributary,13,2011,2.203965051,0.234250222,0.001774623,0.083407276,0,0,0.162377995,1,0.49726776,0.597285068,0.716947649,0.321206744,0.480922804,11,5,0.392191659,0,0,6,0.324755989,0.89578714,0,0.02484472,9,0.260869565,4.806566105,0.360277778,0.005323869,0.236912156,0.019520852,0.209405501,0.326530612,-0.378898081,0.456078083,0.040816327,0.245785271,-2.844656571,Y,446,2254
501180007,2011,U,Above,6,18,Tributary,13,2011,2.076422548,0.322478992,0.00210084,0.130252101,0,0,0.214285714,1,0.414201183,0.769423559,0.598739496,0.202731092,0.528361345,13,6,0.419117647,1,0.00210084,6,0.177521008,0.821325648,0.046153846,0.008403361,12,0.172268908,5.201680672,0.347521843,0.029411765,0.245798319,0.044117647,0.081932773,0.456932773,-0.712195376,0.24894958,0.031512605,0.348739496,-2.942683052,Y,447,1904
501190001,2011,U,Above,3,19,Tributary,13,2011,1.872578449,0.280922432,0.046121593,0.14884696,0,0.280922432,0.268343816,0.984375,1,NA,0.100628931,0,0.576519916,1,0,0,0,0,1,0.100628931,0.403361345,0.202247191,0.05870021,0,0,6.193684211,0.179202454,0.004192872,0.264150943,0.004192872,0.41509434,0.20754717,0.22116139,0.100628931,0.100628931,0.412997904,-1.6300572,Y,448,954
501190008,2011,U,Above,4,19,Tributary,13,2011,2.068180436,0.390909091,0.003636364,0.107272727,0.050909091,0.08,0.394545455,0.99078341,0.907216495,0.571428571,0.265454545,0.054545455,0.452727273,4,2,0.089090909,0,0,2,0.176363636,0.712195122,0.253164557,0.056363636,5,0.06,5.500910747,0.271813725,0.025454545,0.436363636,0.001818182,0.263636364,0.16,0.992002554,0.290909091,0.036363636,0.498181818,-3.077312261,Y,449,1100
501190009,2011,U,Above,2,19,Tributary,13,2011,2.168887087,0.32046332,0.127413127,0.32046332,0.05019305,0.042471042,0.007722008,1,1,1,0.088803089,0,0.629343629,2,1,0.046332046,0,0,1,0.042471042,0.216981132,0.201923077,0.150579151,2,0.027027027,6.476744186,0.317988827,0.019305019,0.108108108,0.019305019,0.123552124,0.374517375,-1.292768303,0.196911197,0.324324324,0.328185328,-0.481838087,Y,450,518
501210003,2011,L,Below,2,21,Tributary,13,2011,0.9205527,0.757325319,0.000751315,0.031555222,0.757325319,0.09541698,0.007513148,1,1,0.964285714,0.104432757,0.000751315,0.988730278,3,2,0.021036814,0,0,1,0.083395943,0.767955801,0.023255814,0.757325319,2,0.00150263,7.421487603,0.43,0.000751315,0.007513148,0,0.084147258,0.052592036,-1.945910149,0.841472577,0.003005259,0.03906837,-5.680172609,Y,451,1331
501220002,2011,L,Below,3,22,Tributary,13,2011,1.226685844,0.588235294,0,0.070588235,0.588235294,0.070588235,0,NA,1,1,0.270588235,0,1,2,1,0.211764706,0,0,1,0.058823529,0.793103448,0,0.588235294,0,0,7.117647059,0.388857143,0,0,0,0.058823529,0.282352941,NA,0.647058824,0,0.070588235,NA,Y,452,85
501040004,2012,L,Below,3,4,Tributary,14,2012,1.597530442,0.427272727,0,0.142699725,0.274655647,0.022865014,0.429476584,0.994868505,0.857142857,NA,0.073278237,0.01046832,0.503030303,3,0,0,0,0,3,0.073278237,0.339285714,0.097560976,0.289807163,6,0.023966942,6.031302404,0.302056803,0.023415978,0.453443526,0.003305785,0.062809917,0.142975207,1.13134136,0.357300275,0.034986226,0.582369146,-3.290573696,Y,453,3630
501050001,2012,L,Below,4,5,Tributary,14,2012,1.9765774,0.295379538,0.024752475,0.270077008,0.124312431,0.067656766,0.299779978,0.985321101,0.982608696,1,0.092409241,0.00110011,0.578107811,3,1,0.029152915,0,0,2,0.063256326,0.254931715,0.059386973,0.124862486,2,0.001650165,5.930878187,0.306348548,0.02420242,0.298129813,0.000550055,0.062156216,0.299779978,-0.007352974,0.186468647,0.089658966,0.581408141,-2.147616083,Y,454,1818
501050005,2012,L,Below,4,5,Tributary,14,2012,1.546014346,0.557310469,0.012635379,0.557310469,0.086642599,0,0.163357401,0.983425414,0.817813765,0,0.130415162,0.039259928,0.747743682,6,2,0.018953069,0,0,4,0.111462094,0.189632546,0.014365523,0.097472924,6,0.042870036,5.828971119,0.312955083,0.020758123,0.192689531,0.005415162,0.096570397,0.569043321,-1.092347585,0.207581227,0.048285199,0.719765343,-2.955202292,Y,455,2216
